airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,route,duration_category,price
Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Business,10.42,49,Delhi → Kolkata,Long (6-12h),59929
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,35,Chennai → Bangalore,Long (6-12h),4536
Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Business,20.08,38,Mumbai → Hyderabad,Very Long (>12h),75149
Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,24,Mumbai → Delhi,Medium (3-6h),6122
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,30,Delhi → Mumbai,Medium (3-6h),2410
Air_India,AI-541,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08,27,Hyderabad → Kolkata,Long (6-12h),4789
SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,36,Bangalore → Delhi,Short (<3h),4500
Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,Economy,11.92,7,Chennai → Bangalore,Long (6-12h),13746
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Mumbai,Economy,11.83,46,Hyderabad → Mumbai,Long (6-12h),4165
Indigo,6E-356,Bangalore,Evening,one,Night,Hyderabad,Economy,5.33,48,Bangalore → Hyderabad,Medium (3-6h),1694
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.0,3,Bangalore → Hyderabad,Long (6-12h),16624
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,20,Bangalore → Mumbai,Very Long (>12h),54684
Indigo,6E-2178,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.17,42,Delhi → Kolkata,Long (6-12h),2482
Air_India,AI-765,Kolkata,Night,one,Morning,Delhi,Business,12.08,13,Kolkata → Delhi,Very Long (>12h),48079
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,Business,13.25,6,Bangalore → Chennai,Very Long (>12h),44280
Indigo,6E-6123,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,7.83,20,Mumbai → Bangalore,Long (6-12h),4788
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Business,2.75,46,Delhi → Bangalore,Short (<3h),32859
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,7,Delhi → Mumbai,Short (<3h),5954
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,7,Delhi → Bangalore,Very Long (>12h),42457
Vistara,UK-846,Bangalore,Morning,zero,Morning,Mumbai,Business,1.75,33,Bangalore → Mumbai,Short (<3h),20760
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,7.17,48,Mumbai → Kolkata,Long (6-12h),5949
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Business,8.33,11,Mumbai → Chennai,Long (6-12h),61933
Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Business,2.33,14,Kolkata → Delhi,Short (<3h),28510
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.67,7,Hyderabad → Mumbai,Very Long (>12h),45883
GO_FIRST,G8-505,Chennai,Evening,one,Early_Morning,Bangalore,Economy,12.58,18,Chennai → Bangalore,Very Long (>12h),2719
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Business,10.42,18,Delhi → Bangalore,Long (6-12h),57017
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Business,19.5,2,Kolkata → Bangalore,Very Long (>12h),82258
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,30,Delhi → Mumbai,Very Long (>12h),5227
Indigo,6E-7156,Hyderabad,Afternoon,one,Night,Delhi,Economy,6.17,22,Hyderabad → Delhi,Long (6-12h),3243
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,40,Delhi → Hyderabad,Long (6-12h),5549
Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,Economy,22.33,25,Bangalore → Hyderabad,Very Long (>12h),5322
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,11.67,12,Hyderabad → Mumbai,Long (6-12h),10069
Indigo,6E-5369,Hyderabad,Evening,zero,Evening,Mumbai,Economy,1.5,42,Hyderabad → Mumbai,Short (<3h),3096
GO_FIRST,G8-517,Hyderabad,Night,zero,Night,Bangalore,Economy,1.25,27,Hyderabad → Bangalore,Short (<3h),1776
Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Business,2.58,37,Kolkata → Mumbai,Short (<3h),31982
Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,40,Mumbai → Kolkata,Long (6-12h),4977
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Bangalore,Business,14.83,11,Hyderabad → Bangalore,Very Long (>12h),44546
AirAsia,I5-779,Delhi,Early_Morning,two_or_more,Night,Bangalore,Economy,15.58,6,Delhi → Bangalore,Very Long (>12h),11100
Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,Business,23.5,17,Kolkata → Delhi,Very Long (>12h),43910
Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,Business,1.83,18,Bangalore → Mumbai,Short (<3h),20760
SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,41,Kolkata → Mumbai,Very Long (>12h),7781
Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.08,38,Bangalore → Hyderabad,Very Long (>12h),5006
SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,27,Delhi → Bangalore,Very Long (>12h),5619
Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,10.17,22,Chennai → Hyderabad,Long (6-12h),7697
Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Economy,10.0,21,Mumbai → Bangalore,Long (6-12h),6450
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,39,Kolkata → Mumbai,Very Long (>12h),6067
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16.0,14,Chennai → Mumbai,Very Long (>12h),49553
SpiceJet,SG-263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.33,46,Delhi → Kolkata,Short (<3h),4000
Vistara,UK-738,Kolkata,Evening,one,Night,Mumbai,Economy,25.33,2,Kolkata → Mumbai,Very Long (>12h),12210
Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.75,17,Chennai → Mumbai,Very Long (>12h),69825
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.08,13,Chennai → Mumbai,Very Long (>12h),11069
Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,Economy,26.25,11,Kolkata → Bangalore,Very Long (>12h),11675
GO_FIRST,G8-791,Bangalore,Evening,zero,Night,Kolkata,Economy,2.33,45,Bangalore → Kolkata,Short (<3h),3393
Vistara,UK-867,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,28.25,30,Bangalore → Hyderabad,Very Long (>12h),9198
Indigo,6E-5214,Mumbai,Morning,one,Evening,Chennai,Economy,5.08,36,Mumbai → Chennai,Medium (3-6h),6943
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,Economy,14.75,34,Bangalore → Chennai,Very Long (>12h),6825
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,22.25,32,Chennai → Bangalore,Very Long (>12h),4755
Indigo,6E-886,Bangalore,Morning,zero,Morning,Hyderabad,Economy,1.33,40,Bangalore → Hyderabad,Short (<3h),2343
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,22,Delhi → Mumbai,Short (<3h),3570
Air_India,AI-526,Kolkata,Evening,one,Afternoon,Bangalore,Business,19.33,9,Kolkata → Bangalore,Very Long (>12h),31902
AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,5.17,19,Hyderabad → Delhi,Medium (3-6h),2228
Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Bangalore,Economy,7.92,36,Mumbai → Bangalore,Long (6-12h),4056
Air_India,AI-676,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,40,Kolkata → Mumbai,Short (<3h),3381
GO_FIRST,G8-283,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,18,Bangalore → Delhi,Long (6-12h),3466
Air_India,AI-459,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.25,8,Delhi → Hyderabad,Very Long (>12h),9148
Air_India,AI-9891,Hyderabad,Evening,one,Night,Delhi,Economy,4.83,46,Hyderabad → Delhi,Medium (3-6h),5410
AirAsia,I5-1982,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.25,9,Bangalore → Delhi,Long (6-12h),10733
Air_India,AI-469,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.83,18,Delhi → Kolkata,Very Long (>12h),7249
GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Delhi,Economy,9.58,20,Kolkata → Delhi,Long (6-12h),13386
Vistara,UK-863,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.0,15,Mumbai → Hyderabad,Very Long (>12h),7014
Air_India,AI-732,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,25.67,10,Kolkata → Delhi,Very Long (>12h),10405
Vistara,UK-774,Kolkata,Night,one,Night,Delhi,Business,25.33,1,Kolkata → Delhi,Very Long (>12h),73231
AirAsia,I5-818,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.75,25,Bangalore → Delhi,Very Long (>12h),7480
Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.5,22,Hyderabad → Delhi,Short (<3h),2696
Air_India,AI-669,Mumbai,Morning,two_or_more,Evening,Bangalore,Economy,28.25,19,Mumbai → Bangalore,Very Long (>12h),9746
Vistara,UK-893,Bangalore,Evening,one,Night,Delhi,Economy,26.92,15,Bangalore → Delhi,Very Long (>12h),5971
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,9.0,47,Delhi → Mumbai,Long (6-12h),8275
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,10.08,46,Chennai → Delhi,Long (6-12h),7476
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Chennai,Economy,18.67,17,Mumbai → Chennai,Very Long (>12h),5047
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,9.42,13,Chennai → Delhi,Long (6-12h),60160
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,14.25,36,Bangalore → Mumbai,Very Long (>12h),6578
SpiceJet,SG-136,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,34,Bangalore → Delhi,Short (<3h),4500
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,Economy,22.08,10,Chennai → Hyderabad,Very Long (>12h),9373
Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,34,Bangalore → Kolkata,Very Long (>12h),6271
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,11.58,29,Chennai → Delhi,Long (6-12h),45600
GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,29,Delhi → Bangalore,Medium (3-6h),4020
GO_FIRST,G8-789,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.67,21,Kolkata → Bangalore,Short (<3h),3860
Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,41,Mumbai → Hyderabad,Short (<3h),2901
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.83,46,Chennai → Kolkata,Very Long (>12h),4784
GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,10.75,39,Chennai → Delhi,Long (6-12h),4827
AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.75,30,Delhi → Bangalore,Long (6-12h),4019
Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,8.0,45,Kolkata → Bangalore,Long (6-12h),60978
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,15.25,18,Bangalore → Mumbai,Very Long (>12h),6158
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,9.5,35,Mumbai → Hyderabad,Long (6-12h),60365
Air_India,AI-610,Bangalore,Evening,one,Afternoon,Kolkata,Business,17.0,34,Bangalore → Kolkata,Very Long (>12h),51817
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,5.5,41,Chennai → Delhi,Medium (3-6h),3916
GO_FIRST,G8-108,Delhi,Morning,one,Afternoon,Hyderabad,Economy,5.5,49,Delhi → Hyderabad,Medium (3-6h),5111
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,8,Delhi → Mumbai,Very Long (>12h),9945
Air_India,AI-748,Bangalore,Late_Night,one,Night,Mumbai,Economy,17.42,34,Bangalore → Mumbai,Very Long (>12h),6721
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Mumbai,Economy,7.58,48,Bangalore → Mumbai,Long (6-12h),9717
GO_FIRST,G8-7535,Delhi,Evening,one,Night,Kolkata,Economy,6.58,22,Delhi → Kolkata,Long (6-12h),5954
Air_India,AI-538,Chennai,Night,one,Morning,Bangalore,Business,12.58,4,Chennai → Bangalore,Very Long (>12h),60260
Vistara,UK-651,Mumbai,Evening,two_or_more,Night,Bangalore,Economy,28.33,24,Mumbai → Bangalore,Very Long (>12h),10809
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,16,Delhi → Bangalore,Very Long (>12h),42457
Indigo,6E-6214,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.5,13,Kolkata → Hyderabad,Long (6-12h),11739
Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,10.25,9,Hyderabad → Mumbai,Long (6-12h),15944
Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,Business,2.58,10,Bangalore → Delhi,Short (<3h),32923
Indigo,6E-2127,Kolkata,Late_Night,one,Morning,Hyderabad,Economy,7.75,49,Kolkata → Hyderabad,Long (6-12h),4367
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,14.5,19,Hyderabad → Delhi,Very Long (>12h),51875
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Business,8.42,38,Mumbai → Bangalore,Long (6-12h),66928
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Business,15.58,3,Mumbai → Chennai,Very Long (>12h),57003
Air_India,AI-430,Chennai,Morning,one,Evening,Kolkata,Economy,9.25,12,Chennai → Kolkata,Long (6-12h),19113
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,41,Mumbai → Delhi,Long (6-12h),5014
GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,11.83,26,Kolkata → Mumbai,Long (6-12h),5507
Indigo,6E-7264,Kolkata,Evening,one,Night,Delhi,Economy,5.25,32,Kolkata → Delhi,Medium (3-6h),4439
GO_FIRST,G8-7562,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,13.5,19,Kolkata → Delhi,Very Long (>12h),6324
Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,8,Delhi → Chennai,Short (<3h),8265
Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,7.33,22,Bangalore → Kolkata,Long (6-12h),51817
Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Business,12.42,14,Bangalore → Kolkata,Very Long (>12h),70588
Indigo,6E-232,Bangalore,Night,one,Early_Morning,Delhi,Economy,5.17,45,Bangalore → Delhi,Medium (3-6h),3236
Air_India,AI-643,Mumbai,Afternoon,one,Evening,Delhi,Economy,26.17,27,Mumbai → Delhi,Very Long (>12h),4095
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.25,49,Kolkata → Delhi,Very Long (>12h),6324
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Economy,11.25,48,Bangalore → Chennai,Long (6-12h),6412
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Mumbai,Economy,5.0,3,Kolkata → Mumbai,Medium (3-6h),18259
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Morning,Kolkata,Economy,24.67,9,Bangalore → Kolkata,Very Long (>12h),15300
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,22.17,45,Hyderabad → Delhi,Very Long (>12h),47395
Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,Business,2.83,48,Mumbai → Kolkata,Short (<3h),31436
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Business,15.83,16,Hyderabad → Bangalore,Very Long (>12h),56702
Indigo,6E-102,Hyderabad,Evening,zero,Evening,Chennai,Economy,1.33,46,Hyderabad → Chennai,Short (<3h),1788
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,33,Delhi → Hyderabad,Medium (3-6h),2050
Air_India,AI-732,Kolkata,Afternoon,one,Early_Morning,Chennai,Economy,18.33,22,Kolkata → Chennai,Very Long (>12h),4893
Air_India,AI-767,Delhi,Afternoon,one,Night,Hyderabad,Business,9.08,40,Delhi → Hyderabad,Long (6-12h),47408
Indigo,6E-5203,Bangalore,Evening,zero,Night,Mumbai,Economy,2.0,16,Bangalore → Mumbai,Short (<3h),2201
Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,9,Bangalore → Delhi,Long (6-12h),11663
Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,36,Delhi → Kolkata,Medium (3-6h),4130
Indigo,6E-751,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.33,9,Kolkata → Delhi,Long (6-12h),6489
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,25,Mumbai → Hyderabad,Long (6-12h),66077
Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Business,25.17,10,Kolkata → Hyderabad,Very Long (>12h),62255
Air_India,AI-867,Mumbai,Night,one,Evening,Bangalore,Business,18.75,5,Mumbai → Bangalore,Very Long (>12h),54608
SpiceJet,SG-401,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.58,41,Bangalore → Kolkata,Short (<3h),3393
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Economy,11.25,25,Hyderabad → Chennai,Long (6-12h),6287
Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,40,Delhi → Mumbai,Long (6-12h),5040
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.0,34,Mumbai → Kolkata,Very Long (>12h),4977
Air_India,AI-515,Hyderabad,Morning,zero,Morning,Bangalore,Business,1.17,42,Hyderabad → Bangalore,Short (<3h),12114
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,40,Kolkata → Delhi,Very Long (>12h),7145
AirAsia,I5-972,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,8.17,13,Hyderabad → Mumbai,Long (6-12h),4449
Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Economy,13.92,12,Mumbai → Hyderabad,Very Long (>12h),9879
Vistara,UK-812,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,9.75,45,Delhi → Chennai,Long (6-12h),7490
Indigo,6E-438,Hyderabad,Evening,zero,Night,Chennai,Economy,1.25,5,Hyderabad → Chennai,Short (<3h),6028
Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Business,24.75,38,Mumbai → Delhi,Very Long (>12h),29765
Air_India,AI-888,Mumbai,Evening,one,Evening,Chennai,Business,24.0,7,Mumbai → Chennai,Very Long (>12h),49613
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Business,12.33,46,Chennai → Bangalore,Very Long (>12h),44144
Air_India,AI-838,Hyderabad,Afternoon,one,Night,Kolkata,Business,9.33,25,Hyderabad → Kolkata,Long (6-12h),51707
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.67,41,Hyderabad → Kolkata,Long (6-12h),2057
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.17,20,Kolkata → Mumbai,Long (6-12h),8579
Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,Economy,19.75,17,Kolkata → Bangalore,Very Long (>12h),7053
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Business,6.67,5,Delhi → Mumbai,Long (6-12h),41113
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Business,11.58,46,Delhi → Mumbai,Long (6-12h),53164
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,14.83,41,Bangalore → Kolkata,Very Long (>12h),6956
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.67,15,Delhi → Mumbai,Long (6-12h),60601
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Business,22.25,41,Chennai → Bangalore,Very Long (>12h),44144
Air_India,AI-538,Chennai,Night,one,Night,Kolkata,Business,26.0,14,Chennai → Kolkata,Very Long (>12h),55377
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,11.5,29,Kolkata → Delhi,Long (6-12h),53743
GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.83,19,Delhi → Chennai,Very Long (>12h),4896
Vistara,UK-778,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,25.67,21,Kolkata → Hyderabad,Very Long (>12h),5760
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,9.83,10,Kolkata → Mumbai,Long (6-12h),64831
Vistara,UK-975,Delhi,Early_Morning,one,Night,Bangalore,Business,15.17,7,Delhi → Bangalore,Very Long (>12h),54777
Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,9.33,18,Kolkata → Delhi,Long (6-12h),7145
AirAsia,I5-767,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,26,Mumbai → Kolkata,Very Long (>12h),2836
Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,14,Delhi → Kolkata,Long (6-12h),5955
Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,Economy,17.5,40,Chennai → Hyderabad,Very Long (>12h),3979
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.5,3,Mumbai → Hyderabad,Long (6-12h),12557
Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,11,Delhi → Hyderabad,Very Long (>12h),9840
Air_India,AI-698,Hyderabad,Night,zero,Night,Mumbai,Business,1.67,31,Hyderabad → Mumbai,Short (<3h),17738
Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,5.17,25,Bangalore → Delhi,Medium (3-6h),3288
Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Business,16.17,28,Kolkata → Chennai,Very Long (>12h),55983
Vistara,UK-738,Kolkata,Evening,one,Night,Mumbai,Economy,26.5,16,Kolkata → Mumbai,Very Long (>12h),7971
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,19.17,39,Bangalore → Kolkata,Very Long (>12h),51817
Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,15.42,9,Kolkata → Bangalore,Very Long (>12h),60978
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,15,Delhi → Chennai,Very Long (>12h),45672
Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,46,Mumbai → Delhi,Long (6-12h),5343
Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,8,Delhi → Bangalore,Short (<3h),7425
Air_India,AI-732,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,25.67,28,Kolkata → Delhi,Very Long (>12h),4960
Vistara,UK-818,Bangalore,Evening,one,Night,Kolkata,Economy,25.08,2,Bangalore → Kolkata,Very Long (>12h),14502
Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Business,11.42,37,Delhi → Mumbai,Long (6-12h),50969
GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.83,12,Mumbai → Delhi,Long (6-12h),5942
GO_FIRST,G8-302,Chennai,Early_Morning,one,Morning,Delhi,Economy,5.17,33,Chennai → Delhi,Medium (3-6h),6547
Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Business,22.08,17,Bangalore → Delhi,Very Long (>12h),50361
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,11,Chennai → Bangalore,Very Long (>12h),12276
Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,16.08,1,Mumbai → Bangalore,Very Long (>12h),13182
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Business,20.67,21,Bangalore → Kolkata,Very Long (>12h),60508
Indigo,6E-5336,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.08,30,Delhi → Kolkata,Medium (3-6h),5027
Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,9.83,30,Chennai → Kolkata,Long (6-12h),8816
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,37,Delhi → Mumbai,Long (6-12h),4793
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,9.75,49,Bangalore → Delhi,Long (6-12h),5696
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,13.92,5,Bangalore → Kolkata,Very Long (>12h),60508
AirAsia,I5-2991,Kolkata,Night,one,Afternoon,Delhi,Economy,16.5,28,Kolkata → Delhi,Very Long (>12h),3014
